#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 30,25719;  0,58167;      0,15509;22,00000;22,00000;3,85108;1
 30,27391;  0,58333;      0,15508;22,00000;21,00000;3,85103;1
 30,29064;  0,58500;      0,15506;23,00000;21,00000;3,85099;1
 30,30738;  0,58667;      0,15505;22,00000;22,00000;3,85094;1
 30,32412;  0,58833;      0,15505;22,00000;21,00000;3,85090;1
 30,34085;  0,59000;      0,15505;22,00000;21,00000;3,85085;1
 30,35760;  0,59167;      0,15508;22,00000;22,00000;3,85081;1
 30,37435;  0,59333;      0,15510;23,00000;21,00000;3,85077;1
 30,39110;  0,59500;      0,15514;22,00000;21,00000;3,85072;1
 30,40784;  0,59667;      0,15520;22,00000;21,00000;3,85068;1
 30,42458;  0,59833;      0,15524;22,00000;21,00000;3,85063;1
 30,44131;  0,60000;      0,15528;22,00000;22,00000;3,85059;1
 30,45805;  0,60167;      0,15536;23,00000;22,00000;3,85054;1
 30,47479;  0,60333;      0,15542;22,00000;22,00000;3,85050;1
 30,49154;  0,60500;      0,15549;22,00000;21,00000;3,85046;1
 30,50828;  0,60667;      0,15557;22,00000;22,00000;3,85041;1
 30,52502;  0,60833;      0,15565;22,00000;22,00000;3,85037;1
 30,54178;  0,61000;      0,15571;22,00000;22,00000;3,85032;1
 30,55852;  0,61167;      0,15577;22,00000;21,00000;3,85028;1
 30,57526;  0,61333;      0,15583;22,00000;22,00000;3,85023;1
 30,59202;  0,61500;      0,15587;22,00000;22,00000;3,85019;1
 30,60877;  0,61667;      0,15589;22,00000;22,00000;3,85015;1
 30,62551;  0,61833;      0,15593;22,00000;21,00000;3,85010;1
 30,64226;  0,62000;      0,15595;22,00000;22,00000;3,85006;1
 30,65902;  0,62167;      0,15598;22,00000;21,00000;3,85001;1
 30,67578;  0,62333;      0,15600;22,00000;22,00000;3,84997;1
 30,69252;  0,62500;      0,15604;22,00000;21,00000;3,84992;1
 30,70926;  0,62667;      0,15606;22,00000;21,00000;3,84988;1
 30,72602;  0,62833;      0,15608;22,00000;22,00000;3,84984;1
 30,74277;  0,63000;      0,15614;22,00000;22,00000;3,84979;1
 30,75952;  0,63167;      0,15616;22,00000;22,00000;3,84975;1
 30,77627;  0,63333;      0,15620;22,00000;22,00000;3,84970;1
 30,79302;  0,63500;      0,15623;22,00000;21,00000;3,84966;1
 30,80978;  0,63667;      0,15625;22,00000;22,00000;3,84961;1
 30,82655;  0,63833;      0,15627;22,00000;21,00000;3,84957;1
 30,84331;  0,64000;      0,15629;22,00000;21,00000;3,84953;1
 30,86006;  0,64167;      0,15630;22,00000;22,00000;3,84948;1
 30,87681;  0,64333;      0,15634;22,00000;21,00000;3,84944;1
 30,89355;  0,64500;      0,15638;23,00000;22,00000;3,84939;1
 30,91030;  0,64667;      0,15642;22,00000;22,00000;3,84935;1
 30,92705;  0,64833;      0,15646;22,00000;22,00000;3,84930;1
 30,94379;  0,65000;      0,15650;22,00000;21,00000;3,84926;1
 30,96055;  0,65167;      0,15654;22,00000;22,00000;3,84922;1
 30,97731;  0,65333;      0,15660;22,00000;22,00000;3,84917;1
 30,99407;  0,65500;      0,15664;22,00000;22,00000;3,84913;1
 31,01084;  0,65667;      0,15668;22,00000;22,00000;3,84908;1
 31,02762;  0,65833;      0,15672;22,00000;22,00000;3,84904;1
 31,04439;  0,66000;      0,15678;22,00000;22,00000;3,84899;1
 31,06116;  0,66167;      0,15682;22,00000;22,00000;3,84895;1
 31,07792;  0,66333;      0,15688;22,00000;22,00000;3,84890;1
 31,09467;  0,66500;      0,15692;22,00000;21,00000;3,84886;1
 31,11141;  0,66667;      0,15698;22,00000;21,00000;3,84882;1
 31,12817;  0,66833;      0,15702;22,00000;21,00000;3,84877;1
 31,14493;  0,67000;      0,15706;22,00000;22,00000;3,84873;1
 31,16170;  0,67167;      0,15708;22,00000;22,00000;3,84868;1
 31,17849;  0,67333;      0,15707;22,00000;22,00000;3,84864;1
 31,19526;  0,67500;      0,15707;22,00000;22,00000;3,84859;1
 31,21204;  0,67667;      0,15708;22,00000;21,00000;3,84855;1
 31,22882;  0,67833;      0,15708;22,00000;21,00000;3,84850;1
 31,24559;  0,68000;      0,15708;22,00000;21,00000;3,84846;1
 31,26239;  0,68167;      0,15709;22,00000;22,00000;3,84842;1
 31,27917;  0,68333;      0,15709;22,00000;22,00000;3,84837;1
 31,29594;  0,68500;      0,15711;22,00000;22,00000;3,84833;1
 31,31272;  0,68667;      0,15714;22,00000;21,00000;3,84828;1
 31,32950;  0,68833;      0,15716;22,00000;21,00000;3,84824;1
 31,34627;  0,69000;      0,15718;22,00000;21,00000;3,84819;1
 31,36305;  0,69167;      0,15720;22,00000;22,00000;3,84815;1
 31,37983;  0,69333;      0,15723;23,00000;21,00000;3,84810;1
 31,39661;  0,69500;      0,15725;22,00000;21,00000;3,84806;1
 31,41339;  0,69667;      0,15727;22,00000;21,00000;3,84802;1
 31,43017;  0,69833;      0,15731;22,00000;21,00000;3,84797;1
 31,44696;  0,70000;      0,15733;22,00000;21,00000;3,84793;1
 31,46376;  0,70167;      0,15739;22,00000;21,00000;3,84788;1
 31,48055;  0,70333;      0,15745;22,00000;21,00000;3,84784;1
 31,49732;  0,70500;      0,15747;22,00000;21,00000;3,84779;1
 31,51411;  0,70667;      0,15751;22,00000;22,00000;3,84775;1
 31,53088;  0,70833;      0,15756;22,00000;21,00000;3,84770;1
 31,54767;  0,71000;      0,15760;22,00000;21,00000;3,84766;1
 31,56445;  0,71167;      0,15764;22,00000;21,00000;3,84762;1
 31,58121;  0,71333;      0,15766;22,00000;22,00000;3,84757;1
 31,59799;  0,71500;      0,15768;22,00000;22,00000;3,84753;1
 31,61478;  0,71667;      0,15770;22,00000;22,00000;3,84748;1
 31,63155;  0,71833;      0,15773;22,00000;22,00000;3,84744;1
 31,64834;  0,72000;      0,15775;22,00000;22,00000;3,84739;1
 31,66512;  0,72167;      0,15775;22,00000;22,00000;3,84735;1
 31,68193;  0,72333;      0,15774;22,00000;22,00000;3,84730;1
 31,69872;  0,72500;      0,15774;22,00000;21,00000;3,84726;1
 31,71551;  0,72667;      0,15774;22,00000;21,00000;3,84721;1
 31,73231;  0,72833;      0,15775;22,00000;21,00000;3,84717;1
 31,74912;  0,73000;      0,15775;22,00000;21,00000;3,84713;1
 31,76592;  0,73167;      0,15776;22,00000;21,00000;3,84708;1
 31,78271;  0,73333;      0,15776;23,00000;21,00000;3,84704;1
 31,79950;  0,73500;      0,15778;22,00000;22,00000;3,84699;1
 31,81630;  0,73667;      0,15779;22,00000;22,00000;3,84695;1
 31,83309;  0,73833;      0,15781;22,00000;22,00000;3,84690;1
 31,84988;  0,74000;      0,15783;22,00000;22,00000;3,84686;1
 31,86669;  0,74167;      0,15783;22,00000;22,00000;3,84681;1
 31,88350;  0,74333;      0,15784;22,00000;22,00000;3,84677;1
 31,90030;  0,74500;      0,15786;22,00000;22,00000;3,84673;1
 31,91710;  0,74667;      0,15788;22,00000;22,00000;3,84668;1
 31,93389;  0,74833;      0,15790;22,00000;22,00000;3,84664;1
 31,95070;  0,75000;      0,15793;22,00000;21,00000;3,84659;1
 31,96750;  0,75167;      0,15797;22,00000;21,00000;3,84655;1
 31,98430;  0,75333;      0,15801;22,00000;22,00000;3,84650;1
 32,00109;  0,75500;      0,15805;22,00000;21,00000;3,84646;1
 32,01788;  0,75667;      0,15805;22,00000;21,00000;3,84641;1
 32,03467;  0,75833;      0,15806;22,00000;22,00000;3,84637;1
 32,05146;  0,76000;      0,15808;22,00000;21,00000;3,84632;1
 32,06827;  0,76167;      0,15808;22,00000;21,00000;3,84628;1
 32,08508;  0,76333;      0,15809;22,00000;21,00000;3,84623;1
 32,10188;  0,76500;      0,15809;22,00000;21,00000;3,84619;1
 32,11869;  0,76667;      0,15807;22,00000;22,00000;3,84615;1
 32,13550;  0,76833;      0,15808;22,00000;22,00000;3,84610;1
 32,15231;  0,77000;      0,15806;22,00000;22,00000;3,84606;1
 32,16913;  0,77167;      0,15807;22,00000;22,00000;3,84601;1
 32,18595;  0,77333;      0,15805;22,00000;22,00000;3,84597;1
 32,20276;  0,77500;      0,15804;22,00000;22,00000;3,84592;1
 32,21957;  0,77667;      0,15804;22,00000;22,00000;3,84588;1
 32,23639;  0,77833;      0,15806;22,00000;22,00000;3,84583;1
 32,25321;  0,78000;      0,15809;22,00000;21,00000;3,84579;1
 32,27004;  0,78167;      0,15809;22,00000;21,00000;3,84574;1
 32,28688;  0,78333;      0,15811;22,00000;21,00000;3,84570;1
 32,30371;  0,78500;      0,15813;22,00000;22,00000;3,84565;1
 32,32054;  0,78667;      0,15816;22,00000;21,00000;3,84561;1
 32,33736;  0,78833;      0,15818;22,00000;21,00000;3,84557;1
 32,35419;  0,79000;      0,15822;22,00000;20,00000;3,84552;1
 32,37101;  0,79167;      0,15824;22,00000;21,00000;3,84548;1
 32,38782;  0,79333;      0,15828;22,00000;21,00000;3,84543;1
 32,40463;  0,79500;      0,15832;22,00000;21,00000;3,84539;1
 32,42145;  0,79667;      0,15835;22,00000;22,00000;3,84534;1
 32,43827;  0,79833;      0,15837;22,00000;22,00000;3,84530;1
 32,45508;  0,80000;      0,15839;22,00000;22,00000;3,84525;1
 32,47191;  0,80167;      0,15841;22,00000;22,00000;3,84521;1
 32,48874;  0,80333;      0,15844;22,00000;22,00000;3,84516;1
 32,50556;  0,80500;      0,15848;22,00000;21,00000;3,84512;1
 32,52239;  0,80667;      0,15850;22,00000;22,00000;3,84507;1
 32,53921;  0,80833;      0,15850;22,00000;22,00000;3,84503;1
 32,55603;  0,81000;      0,15852;22,00000;22,00000;3,84498;1
 32,57286;  0,81167;      0,15855;22,00000;22,00000;3,84494;1
 32,58969;  0,81333;      0,15857;22,00000;22,00000;3,84490;1
 32,60650;  0,81500;      0,15867;22,00000;22,00000;3,84485;1
 32,62333;  0,81667;      0,15869;22,00000;21,00000;3,84481;1
 32,64016;  0,81833;      0,15871;22,00000;21,00000;3,84476;1
 32,65699;  0,82000;      0,15873;22,00000;22,00000;3,84472;1
 32,67382;  0,82167;      0,15874;22,00000;22,00000;3,84467;1
 32,69064;  0,82333;      0,15878;22,00000;22,00000;3,84463;1
 32,70748;  0,82500;      0,15880;22,00000;22,00000;3,84458;1
 32,72432;  0,82667;      0,15884;22,00000;22,00000;3,84454;1
 32,74117;  0,82833;      0,15886;22,00000;22,00000;3,84449;1
 32,75804;  0,83000;      0,15887;22,00000;22,00000;3,84445;1
 32,77489;  0,83167;      0,15889;22,00000;22,00000;3,84440;1
 32,79173;  0,83333;      0,15891;22,00000;22,00000;3,84436;1
 32,80857;  0,83500;      0,15893;22,00000;21,00000;3,84431;1
 32,82541;  0,83667;      0,15897;22,00000;20,00000;3,84427;1
 32,84226;  0,83833;      0,15901;22,00000;21,00000;3,84422;1
 32,85909;  0,84000;      0,15911;22,00000;21,00000;3,84418;1
 32,87593;  0,84167;      0,15917;22,00000;21,00000;3,84413;1
 32,89278;  0,84333;      0,15921;22,00000;22,00000;3,84409;1
 32,90962;  0,84500;      0,15921;22,00000;22,00000;3,84404;1
 32,92647;  0,84667;      0,15922;22,00000;22,00000;3,84400;1
 32,94332;  0,84833;      0,15920;22,00000;22,00000;3,84395;1
 32,96017;  0,85000;      0,15919;22,00000;22,00000;3,84391;1
 32,97701;  0,85167;      0,15917;22,00000;21,00000;3,84387;1
 32,99386;  0,85333;      0,15914;22,00000;21,00000;3,84382;1
 33,01072;  0,85500;      0,15913;22,00000;22,00000;3,84378;1
 33,02757;  0,85667;      0,15913;22,00000;22,00000;3,84373;1
 33,04440;  0,85833;      0,15913;22,00000;22,00000;3,84369;1
 33,06125;  0,86000;      0,15914;22,00000;21,00000;3,84364;1
 33,07809;  0,86167;      0,15912;22,00000;21,00000;3,84360;1
 33,09493;  0,86333;      0,15914;22,00000;22,00000;3,84355;1
 33,11179;  0,86500;      0,15915;22,00000;22,00000;3,84351;1
 33,12866;  0,86667;      0,15917;22,00000;22,00000;3,84346;1
 33,14552;  0,86833;      0,15919;23,00000;22,00000;3,84342;1
 33,16237;  0,87000;      0,15922;22,00000;21,00000;3,84337;1
 33,17921;  0,87167;      0,15926;22,00000;22,00000;3,84333;1
 33,19607;  0,87333;      0,15932;22,00000;22,00000;3,84328;1
 33,21292;  0,87500;      0,15936;22,00000;22,00000;3,84324;1
 33,22977;  0,87667;      0,15938;22,00000;22,00000;3,84319;1
 33,24661;  0,87833;      0,15940;22,00000;22,00000;3,84315;1
 33,26345;  0,88000;      0,15942;22,00000;21,00000;3,84310;1
 33,28031;  0,88167;      0,15945;22,00000;21,00000;3,84306;1
 33,29716;  0,88333;      0,15945;22,00000;21,00000;3,84301;1
 33,31402;  0,88500;      0,15947;22,00000;22,00000;3,84297;1
 33,33088;  0,88667;      0,15949;22,00000;21,00000;3,84292;1
 33,34774;  0,88833;      0,15952;22,00000;22,00000;3,84288;1
 33,36460;  0,89000;      0,15954;22,00000;22,00000;3,84283;1
 33,38146;  0,89167;      0,15954;22,00000;22,00000;3,84279;1
 33,39833;  0,89333;      0,15956;22,00000;22,00000;3,84274;1
 33,41520;  0,89500;      0,15957;22,00000;21,00000;3,84270;1
 33,43206;  0,89667;      0,15955;22,00000;21,00000;3,84265;1
 33,44892;  0,89833;      0,15954;23,00000;21,00000;3,84261;1
 33,46577;  0,90000;      0,15952;22,00000;21,00000;3,84257;1
 33,48263;  0,90167;      0,15953;22,00000;21,00000;3,84252;1
 33,49948;  0,90333;      0,15955;22,00000;21,00000;3,84248;1
 33,51633;  0,90500;      0,15955;22,00000;21,00000;3,84243;1
 33,53319;  0,90667;      0,15956;22,00000;22,00000;3,84239;1
 33,55006;  0,90833;      0,15958;22,00000;22,00000;3,84234;1
 33,56693;  0,91000;      0,15958;22,00000;22,00000;3,84230;1
 33,58379;  0,91167;      0,15961;22,00000;22,00000;3,84225;1
 33,60064;  0,91333;      0,15963;22,00000;22,00000;3,84221;1
 33,61751;  0,91500;      0,15961;22,00000;22,00000;3,84216;1
 33,63438;  0,91667;      0,15962;22,00000;22,00000;3,84212;1
 33,65124;  0,91833;      0,15962;22,00000;22,00000;3,84207;1
 33,66812;  0,92000;      0,15963;22,00000;22,00000;3,84203;1
 33,68498;  0,92167;      0,15965;22,00000;21,00000;3,84198;1
 33,70184;  0,92333;      0,15967;22,00000;22,00000;3,84194;1
 33,71869;  0,92500;      0,15969;22,00000;22,00000;3,84189;1
 33,73555;  0,92667;      0,15973;22,00000;22,00000;3,84185;1
 33,75240;  0,92833;      0,15976;22,00000;22,00000;3,84180;1
 33,76925;  0,93000;      0,15978;22,00000;22,00000;3,84176;1
 33,78610;  0,93167;      0,15978;22,00000;22,00000;3,84171;1
 33,80296;  0,93333;      0,15980;22,00000;22,00000;3,84167;1
 33,81982;  0,93500;      0,15981;22,00000;22,00000;3,84162;1
 33,83667;  0,93667;      0,15981;22,00000;22,00000;3,84158;1
 33,85352;  0,93833;      0,15982;22,00000;22,00000;3,84153;1
 33,87040;  0,94000;      0,15984;22,00000;22,00000;3,84149;1
 33,88727;  0,94167;      0,15986;22,00000;22,00000;3,84144;1
 33,90414;  0,94333;      0,15988;22,00000;22,00000;3,84140;1
 33,92099;  0,94500;      0,15990;22,00000;21,00000;3,84135;1
 33,93785;  0,94667;      0,15991;22,00000;21,00000;3,84131;1
 33,95471;  0,94833;      0,15993;22,00000;21,00000;3,84126;1
 33,97158;  0,95000;      0,15993;22,00000;22,00000;3,84122;1
 33,98845;  0,95167;      0,15994;22,00000;22,00000;3,84117;1
 34,00531;  0,95333;      0,15994;22,00000;21,00000;3,84113;1
 34,02219;  0,95500;      0,15995;22,00000;21,00000;3,84108;1
 34,03905;  0,95667;      0,15995;22,00000;21,00000;3,84104;1
 34,05591;  0,95833;      0,15995;22,00000;21,00000;3,84099;1
 34,07279;  0,96000;      0,15996;22,00000;22,00000;3,84095;1
 34,08966;  0,96167;      0,15998;22,00000;22,00000;3,84090;1
 34,10653;  0,96333;      0,15998;22,00000;22,00000;3,84086;1
 34,12340;  0,96500;      0,15999;22,00000;21,00000;3,84081;1
 34,14028;  0,96667;      0,16001;22,00000;22,00000;3,84077;1
 34,15716;  0,96833;      0,16001;22,00000;21,00000;3,84072;1
 34,17404;  0,97000;      0,16002;22,00000;21,00000;3,84068;1
 34,19090;  0,97167;      0,16004;22,00000;22,00000;3,84063;1
 34,20774;  0,97333;      0,16006;22,00000;22,00000;3,84059;1
 34,22462;  0,97500;      0,16010;22,00000;22,00000;3,84054;1
 34,24150;  0,97667;      0,16012;22,00000;22,00000;3,84050;1
 34,25839;  0,97833;      0,16013;22,00000;21,00000;3,84045;1
 34,27527;  0,98000;      0,16015;22,00000;21,00000;3,84041;1
 34,29213;  0,98167;      0,16017;22,00000;21,00000;3,84036;1
 34,30899;  0,98333;      0,16020;22,00000;22,00000;3,84032;1
 34,32584;  0,98500;      0,16022;22,00000;22,00000;3,84027;1
 34,34271;  0,98667;      0,16024;22,00000;22,00000;3,84023;1
 34,35959;  0,98833;      0,16026;22,00000;21,00000;3,84018;1
 34,37645;  0,99000;      0,16029;22,00000;22,00000;3,84014;1
 34,39331;  0,99167;      0,16031;22,00000;22,00000;3,84009;1
 34,41019;  0,99333;      0,16033;22,00000;22,00000;3,84005;1
 34,42707;  0,99500;      0,16035;22,00000;22,00000;3,84000;1
 34,44394;  0,99667;      0,16037;22,00000;21,00000;3,83996;1
 34,46081;  0,99833;      0,16038;22,00000;22,00000;3,83991;1
 34,47768;  1,00000;      0,16038;22,00000;21,00000;3,83987;1
 34,49455;  1,00167;      0,16039;22,00000;22,00000;3,83982;1
 34,51142;  1,00333;      0,16041;22,00000;21,00000;3,83978;1
 34,52830;  1,00500;      0,16043;22,00000;22,00000;3,83973;1
 34,54517;  1,00667;      0,16045;22,00000;22,00000;3,83969;1
 34,56203;  1,00833;      0,16048;22,00000;22,00000;3,83964;1
 34,57892;  1,01000;      0,16048;22,00000;22,00000;3,83960;1
 34,59579;  1,01167;      0,16050;22,00000;21,00000;3,83955;1
 34,61266;  1,01333;      0,16051;23,00000;21,00000;3,83951;1
 34,62953;  1,01500;      0,16051;22,00000;21,00000;3,83946;1
 34,64640;  1,01667;      0,16051;22,00000;21,00000;3,83942;1
 34,66327;  1,01833;      0,16050;22,00000;22,00000;3,83937;1
 34,68015;  1,02000;      0,16050;22,00000;22,00000;3,83933;1
 34,69702;  1,02167;      0,16051;23,00000;22,00000;3,83928;1
 34,71388;  1,02333;      0,16049;22,00000;22,00000;3,83924;1
 34,73074;  1,02500;      0,16048;22,00000;21,00000;3,83919;1
 34,74760;  1,02667;      0,16048;22,00000;22,00000;3,83915;1
 34,76445;  1,02833;      0,16048;22,00000;22,00000;3,83910;1
 34,78131;  1,03000;      0,16049;22,00000;21,00000;3,83906;1
 34,79817;  1,03167;      0,16047;22,00000;21,00000;3,83901;1
 34,81502;  1,03333;      0,16048;22,00000;21,00000;3,83897;1
 34,83188;  1,03500;      0,16048;22,00000;22,00000;3,83892;1
 34,84875;  1,03667;      0,16048;22,00000;22,00000;3,83888;1
 34,86562;  1,03833;      0,16049;23,00000;22,00000;3,83883;1
 34,88249;  1,04000;      0,16051;22,00000;22,00000;3,83879;1
 34,89936;  1,04167;      0,16053;22,00000;21,00000;3,83874;1
 34,91624;  1,04333;      0,16056;22,00000;22,00000;3,83870;1
 34,93311;  1,04500;      0,16056;22,00000;22,00000;3,83865;1
 34,94997;  1,04667;      0,16058;22,00000;22,00000;3,83861;1
 34,96683;  1,04833;      0,16059;22,00000;21,00000;3,83856;1
 34,98369;  1,05000;      0,16057;22,00000;21,00000;3,83852;1
 35,00055;  1,05167;      0,16057;22,00000;22,00000;3,83847;1
 35,01743;  1,05333;      0,16060;22,00000;21,00000;3,83843;1
 35,03429;  1,05500;      0,16060;22,00000;21,00000;3,83838;1
 35,05115;  1,05667;      0,16062;22,00000;22,00000;3,83834;1
 35,06802;  1,05833;      0,16065;22,00000;21,00000;3,83829;1
 35,08491;  1,06000;      0,16070;22,00000;21,00000;3,83825;1
 35,10178;  1,06167;      0,16075;22,00000;22,00000;3,83820;1
 35,11865;  1,06333;      0,16079;22,00000;21,00000;3,83816;1
 35,13553;  1,06500;      0,16081;22,00000;21,00000;3,83811;1
 35,15239;  1,06667;      0,16079;22,00000;21,00000;3,83807;1
 35,16925;  1,06833;      0,16082;22,00000;21,00000;3,83802;1
 35,18611;  1,07000;      0,16084;22,00000;22,00000;3,83798;1
 35,20298;  1,07167;      0,16086;22,00000;21,00000;3,83793;1
 35,21987;  1,07333;      0,16086;22,00000;22,00000;3,83789;1
 35,23674;  1,07500;      0,16089;22,00000;21,00000;3,83784;1
 35,25360;  1,07667;      0,16089;23,00000;21,00000;3,83780;1
 35,27047;  1,07833;      0,16090;22,00000;22,00000;3,83775;1
 35,28736;  1,08000;      0,16088;22,00000;21,00000;3,83771;1
 35,30423;  1,08167;      0,16087;22,00000;21,00000;3,83766;1
 35,32111;  1,08333;      0,16083;22,00000;22,00000;3,83762;1
 35,33797;  1,08500;      0,16082;22,00000;21,00000;3,83757;1
 35,35482;  1,08667;      0,16078;22,00000;21,00000;3,83753;1
 35,37169;  1,08833;      0,16077;22,00000;21,00000;3,83748;1
 35,38856;  1,09000;      0,16075;22,00000;21,00000;3,83744;1
 35,40542;  1,09167;      0,16076;22,00000;22,00000;3,83739;1
 35,42227;  1,09333;      0,16076;22,00000;21,00000;3,83735;1
 35,43914;  1,09500;      0,16077;22,00000;22,00000;3,83730;1
 35,45601;  1,09667;      0,16077;22,00000;22,00000;3,83725;1
 35,47288;  1,09833;      0,16076;22,00000;22,00000;3,83721;1
 35,48974;  1,10000;      0,16076;22,00000;22,00000;3,83716;1
 35,50660;  1,10167;      0,16076;22,00000;22,00000;3,83712;1
 35,52348;  1,10333;      0,16079;22,00000;22,00000;3,83707;1
 35,54035;  1,10500;      0,16081;22,00000;21,00000;3,83703;1
 35,55722;  1,10667;      0,16081;22,00000;21,00000;3,83698;1
 35,57409;  1,10833;      0,16083;22,00000;22,00000;3,83694;1
 35,59095;  1,11000;      0,16086;22,00000;22,00000;3,83689;1
 35,60782;  1,11167;      0,16086;22,00000;22,00000;3,83685;1
 35,62469;  1,11333;      0,16088;22,00000;21,00000;3,83680;1
 35,64157;  1,11500;      0,16089;22,00000;21,00000;3,83676;1
 35,65844;  1,11667;      0,16091;22,00000;22,00000;3,83671;1
 35,67531;  1,11833;      0,16093;22,00000;21,00000;3,83667;1
 35,69217;  1,12000;      0,16093;22,00000;21,00000;3,83662;1
 35,70904;  1,12167;      0,16096;22,00000;22,00000;3,83658;1
 35,72591;  1,12333;      0,16096;22,00000;21,00000;3,83653;1
 35,74277;  1,12500;      0,16098;22,00000;22,00000;3,83649;1
 35,75964;  1,12667;      0,16099;22,00000;22,00000;3,83644;1
 35,77652;  1,12833;      0,16099;22,00000;22,00000;3,83640;1
 35,79340;  1,13000;      0,16099;22,00000;22,00000;3,83635;1
 35,81029;  1,13167;      0,16100;22,00000;22,00000;3,83631;1
 35,82717;  1,13333;      0,16098;22,00000;22,00000;3,83626;1
 35,84405;  1,13500;      0,16099;22,00000;21,00000;3,83622;1
 35,86092;  1,13667;      0,16097;22,00000;21,00000;3,83617;1
 35,87779;  1,13833;      0,16098;22,00000;22,00000;3,83613;1
 35,89465;  1,14000;      0,16096;22,00000;21,00000;3,83608;1
 35,91153;  1,14167;      0,16098;22,00000;21,00000;3,83604;1
 35,92840;  1,14333;      0,16101;22,00000;22,00000;3,83599;1
 35,94526;  1,14500;      0,16105;22,00000;21,00000;3,83595;1
 35,96214;  1,14667;      0,16105;22,00000;22,00000;3,83590;1
 35,97902;  1,14833;      0,16107;22,00000;21,00000;3,83586;1
 35,99589;  1,15000;      0,16108;22,00000;22,00000;3,83581;1
 36,01277;  1,15167;      0,16108;22,00000;21,00000;3,83576;1
 36,02964;  1,15333;      0,16109;22,00000;21,00000;3,83572;1
 36,04651;  1,15500;      0,16111;22,00000;22,00000;3,83567;1
 36,06338;  1,15667;      0,16109;22,00000;21,00000;3,83563;1
 36,08026;  1,15833;      0,16110;22,00000;21,00000;3,83558;1
 36,09715;  1,16000;      0,16108;22,00000;22,00000;3,83554;1
 36,11402;  1,16167;      0,16109;22,00000;21,00000;3,83549;1
 36,13090;  1,16333;      0,16109;22,00000;21,00000;3,83545;1
 36,14778;  1,16500;      0,16109;22,00000;21,00000;3,83540;1
 36,16464;  1,16667;      0,16112;22,00000;21,00000;3,83536;1
 36,18151;  1,16833;      0,16112;22,00000;22,00000;3,83531;1
 36,19839;  1,17000;      0,16114;22,00000;21,00000;3,83527;1
 36,21526;  1,17167;      0,16115;22,00000;21,00000;3,83522;1
 36,23213;  1,17333;      0,16115;22,00000;21,00000;3,83518;1
 36,24901;  1,17500;      0,16115;22,00000;21,00000;3,83513;1
 36,26587;  1,17667;      0,16116;22,00000;22,00000;3,83509;1
 36,28274;  1,17833;      0,16116;22,00000;22,00000;3,83504;1
 36,29962;  1,18000;      0,16117;22,00000;22,00000;3,83500;1
